AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,Breed,Color,Age_days,Year,Month,Day,Hour,Minute,Mix,First_Breed,Second_Breed,has_name
A684592,6493,2015-01-30 12:39:00,1,0,1,1293,43,1825.0,2015,1,30,12,39,True,159,0,False
A684645,0,2014-07-26 14:15:00,5,13,0,775,373,21.0,2014,7,26,14,15,True,80,0,True
A695861,2033,2015-02-01 14:55:00,1,0,0,775,330,2555.0,2015,2,1,14,55,True,80,0,False
A697974,6982,2015-10-01 14:54:00,1,0,1,553,146,730.0,2015,10,1,14,54,True,61,0,False
A698834,3283,2015-05-24 19:45:00,1,7,0,775,335,365.0,2015,5,24,19,45,True,80,0,False
A705581,0,2015-06-20 18:52:00,5,13,0,775,76,30.0,2015,6,20,18,52,True,80,0,True
A674103,0,2014-03-08 19:06:00,5,15,0,1545,157,210.0,2014,3,8,19,6,True,189,0,True
A695239,0,2015-01-17 20:18:00,1,12,1,1580,43,60.0,2015,1,17,20,18,True,197,0,True
A696370,3446,2015-12-19 15:44:00,4,0,0,772,251,365.0,2015,12,19,15,44,True,79,0,False
A675431,1774,2014-04-05 15:51:00,4,0,1,553,327,1095.0,2014,4,5,15,51,True,61,0,False
A687374,6585,2014-09-08 18:25:00,1,0,1,91,146,60.0,2014,9,8,18,25,True,15,0,False
A712408,1742,2015-10-16 17:49:00,1,0,0,775,117,60.0,2015,10,16,17,49,True,80,0,False
A681992,2721,2014-08-02 19:36:00,1,0,1,1414,346,4380.0,2014,8,2,19,36,False,170,0,False
A714850,1439,2015-10-31 13:27:00,5,13,0,1515,168,28.0,2015,10,31,13,27,True,184,0,False
A699880,5782,2015-04-12 13:02:00,4,0,1,1293,46,1095.0,2015,4,12,13,2,True,159,0,False
A663914,3819,2013-12-18 16:43:00,1,0,1,1058,6,150.0,2013,12,18,16,43,False,124,64,False
A694910,6371,2015-02-18 12:39:00,5,13,1,1293,99,365.0,2015,2,18,12,39,True,159,0,False
A710572,0,2015-08-24 18:56:00,5,13,0,775,389,21.0,2015,8,24,18,56,True,80,0,True
A710176,6686,2015-09-12 15:14:00,1,0,1,840,359,730.0,2015,9,12,15,14,False,98,0,False
A667358,6552,2013-12-20 16:13:00,1,0,1,1023,6,365.0,2013,12,20,16,13,True,124,0,False
A663893,3701,2013-10-08 18:22:00,1,0,1,841,313,365.0,2013,10,8,18,22,True,98,0,False
A686441,0,2014-08-22 11:23:00,5,13,0,775,6,28.0,2014,8,22,11,23,True,80,0,True
A672357,5806,2014-12-01 15:03:00,1,7,1,491,257,2920.0,2014,12,1,15,3,True,56,0,False
A698339,6064,2015-03-12 17:43:00,4,0,1,841,40,1460.0,2015,3,12,17,43,True,98,0,False
A712439,301,2015-11-15 18:08:00,1,0,0,775,335,60.0,2015,11,15,18,8,True,80,0,False
A704986,5801,2015-06-20 17:17:00,2,9,0,775,70,28.0,2015,6,20,17,17,True,80,0,False
A693834,0,2014-12-29 16:10:00,3,16,0,775,117,1095.0,2014,12,29,16,10,True,80,0,True
A671064,4459,2014-06-23 20:20:00,1,7,0,772,6,730.0,2014,6,23,20,20,True,79,0,False
A690611,0,2014-10-25 12:46:00,5,13,1,471,285,60.0,2014,10,25,12,46,True,55,0,True
A696229,0,2015-02-04 16:55:00,1,0,0,772,43,90.0,2015,2,4,16,55,True,79,0,True
A696495,3889,2015-02-06 11:50:00,4,0,1,1494,257,2190.0,2015,2,6,11,50,True,182,0,False
A675047,6031,2014-03-30 18:37:00,1,0,1,1023,43,365.0,2014,3,30,18,37,True,124,0,False
A681234,0,2014-06-17 16:58:00,3,16,1,553,99,3650.0,2014,6,17,16,58,True,61,0,True
A675250,0,2014-03-26 15:55:00,5,15,0,775,125,300.0,2014,3,26,15,55,True,80,0,True
A675302,0,2014-03-30 18:18:00,1,0,1,260,359,1095.0,2014,3,30,18,18,False,31,0,True
A689106,0,2014-10-03 17:05:00,1,0,1,1023,6,30.0,2014,10,3,17,5,True,124,0,True
A681380,5662,2014-07-12 13:36:00,1,0,0,775,70,60.0,2014,7,12,13,36,True,80,0,False
A676883,6110,2014-04-17 16:11:00,4,0,1,1293,146,365.0,2014,4,17,16,11,True,159,0,False
A681534,5953,2015-10-16 17:55:00,4,0,1,1519,283,730.0,2015,10,16,17,55,False,185,0,False
A441798,1633,2014-11-04 08:42:00,1,7,1,841,40,2920.0,2014,11,4,8,42,True,98,0,False
A704902,1002,2015-06-15 15:40:00,5,13,0,775,389,120.0,2015,6,15,15,40,True,80,0,False
A715031,7617,2015-12-22 14:08:00,4,0,1,686,270,1095.0,2015,12,22,14,8,True,70,0,False
A653765,4543,2014-03-14 17:53:00,4,0,1,307,361,1095.0,2014,3,14,17,53,True,39,0,False
A692975,4354,2015-01-10 14:47:00,1,7,0,775,125,60.0,2015,1,10,14,47,True,80,0,False
A680645,4040,2014-07-07 16:05:00,1,0,1,307,43,60.0,2014,7,7,16,5,True,39,0,False
A713284,0,2015-10-05 12:30:00,3,16,0,775,117,28.0,2015,10,5,12,30,True,80,0,True
A492030,3453,2014-07-25 16:43:00,4,0,1,1155,180,3650.0,2014,7,25,16,43,True,135,0,False
A678188,0,2014-05-10 11:32:00,1,0,1,206,43,60.0,2014,5,10,11,32,False,21,101,True
A702148,3551,2015-08-04 16:26:00,1,7,0,775,251,120.0,2015,8,4,16,26,True,80,0,False
A665238,0,2013-10-15 16:11:00,5,13,1,137,295,30.0,2013,10,15,16,11,True,16,0,True
A689225,0,2014-10-01 09:00:00,5,15,0,772,117,2190.0,2014,10,1,9,0,True,79,0,True
A697409,0,2015-02-24 09:00:00,5,15,0,775,117,365.0,2015,2,24,9,0,True,80,0,True
A684101,1666,2014-08-21 14:21:00,5,13,1,589,346,730.0,2014,8,21,14,21,False,61,106,False
A708133,0,2015-07-26 13:42:00,5,13,0,775,117,60.0,2015,7,26,13,42,True,80,0,True
A696086,4013,2015-02-01 13:12:00,1,0,1,18,361,1825.0,2015,2,1,13,12,False,5,0,False
A682954,0,2014-07-05 16:49:00,5,13,1,980,285,30.0,2014,7,5,16,49,True,117,0,True
A686692,4402,2014-08-25 17:07:00,4,0,1,1601,6,1460.0,2014,8,25,17,7,True,205,0,False
A696260,4007,2015-02-01 15:05:00,4,0,1,1127,346,1460.0,2015,2,1,15,5,True,131,0,False
A676144,3815,2014-04-07 18:59:00,4,0,1,686,100,730.0,2014,4,7,18,59,True,70,0,False
A683359,0,2014-07-11 09:00:00,5,15,0,775,46,120.0,2014,7,11,9,0,True,80,0,True
A719213,7121,2016-01-22 16:12:00,1,0,0,775,335,90.0,2016,1,22,16,12,True,80,0,False
A676453,0,2014-04-11 12:55:00,5,15,0,775,43,210.0,2014,4,11,12,55,True,80,0,True
A720684,5349,2016-02-14 17:35:00,4,0,1,1023,358,210.0,2016,2,14,17,35,True,124,0,False
A713645,5494,2015-10-29 11:54:00,5,13,0,775,156,365.0,2015,10,29,11,54,True,80,0,False
A586787,5191,2015-06-20 15:06:00,4,0,1,1188,6,1825.0,2015,6,20,15,6,True,137,0,False
A688717,5645,2014-11-08 18:00:00,1,7,1,1041,43,60.0,2014,11,8,18,0,False,124,24,False
A695645,6249,2015-05-20 12:16:00,1,7,1,603,99,365.0,2015,5,20,12,16,False,63,0,False
A686199,4948,2014-08-24 17:37:00,1,0,0,775,70,180.0,2014,8,24,17,37,True,80,0,False
A664871,5575,2013-10-14 17:58:00,1,0,1,1023,327,60.0,2013,10,14,17,58,True,124,0,False
A706048,3832,2015-07-25 11:43:00,1,0,1,686,128,90.0,2015,7,25,11,43,True,70,0,False
A677939,0,2014-05-02 16:51:00,5,13,0,775,335,14.0,2014,5,2,16,51,True,80,0,True
A685559,0,2014-08-10 09:00:00,5,15,0,775,117,365.0,2014,8,10,9,0,True,80,0,True
A698007,3288,2015-03-13 09:00:00,5,15,0,775,117,730.0,2015,3,13,9,0,True,80,0,False
A690361,0,2014-11-09 14:29:00,1,0,0,772,125,1095.0,2014,11,9,14,29,True,79,0,True
A682721,2865,2014-07-07 11:19:00,4,0,1,617,147,730.0,2014,7,7,11,19,True,64,0,False
A698478,4082,2015-04-21 14:02:00,1,0,1,553,43,730.0,2015,4,21,14,2,True,61,0,False
A682723,4340,2014-07-10 12:48:00,1,0,1,553,110,730.0,2014,7,10,12,48,True,61,0,False
A667750,0,2013-11-27 16:08:00,4,0,0,775,117,1095.0,2013,11,27,16,8,True,80,0,True
A719110,5677,2016-01-23 17:44:00,4,0,1,1023,29,270.0,2016,1,23,17,44,True,124,0,False
A678912,1341,2014-07-10 14:49:00,1,7,1,1033,43,30.0,2014,7,10,14,49,False,124,13,False
A719655,503,2016-02-13 18:58:00,1,0,1,1023,6,30.0,2016,2,13,18,58,True,124,0,False
A704364,5383,2015-06-18 09:08:00,2,9,0,775,70,60.0,2015,6,18,9,8,True,80,0,False
A675486,7132,2014-04-03 13:25:00,5,13,1,1541,346,2555.0,2014,4,3,13,25,True,188,0,False
A705247,4256,2015-07-14 11:46:00,5,13,1,194,146,330.0,2015,7,14,11,46,True,21,0,False
A665678,0,2013-11-02 11:15:00,1,0,1,1293,12,300.0,2013,11,2,11,15,True,159,0,True
A697979,4559,2015-03-08 17:18:00,1,0,1,553,311,365.0,2015,3,8,17,18,True,61,0,False
A696249,0,2015-02-04 15:00:00,5,13,1,552,194,21.0,2015,2,4,15,0,False,61,0,True
A583132,5555,2015-07-28 13:05:00,4,0,0,772,335,1460.0,2015,7,28,13,5,True,79,0,False
A692968,6534,2014-12-27 18:40:00,1,7,0,775,251,30.0,2014,12,27,18,40,True,80,0,False
A710466,3271,2015-08-28 11:37:00,5,13,1,1520,285,1825.0,2015,8,28,11,37,True,185,0,False
A663961,1633,2013-10-06 15:09:00,4,0,1,553,180,1460.0,2013,10,6,15,9,True,61,0,False
A697381,7349,2015-03-14 14:35:00,1,0,1,1567,283,1095.0,2015,3,14,14,35,False,196,0,False
A705872,0,2015-06-26 18:34:00,1,0,0,775,251,60.0,2015,6,26,18,34,True,80,0,True
A322813,7544,2015-12-24 14:31:00,4,0,1,1451,29,4380.0,2015,12,24,14,31,True,173,0,False
A709962,0,2015-08-16 09:00:00,5,15,0,772,46,120.0,2015,8,16,9,0,True,79,0,True
A685968,3537,2014-08-31 14:39:00,1,0,1,553,194,730.0,2014,8,31,14,39,True,61,0,False
A679166,715,2014-05-24 15:29:00,4,0,1,841,144,365.0,2014,5,24,15,29,True,98,0,False
A684326,3669,2014-10-01 11:37:00,1,0,1,307,43,1825.0,2014,10,1,11,37,True,39,0,False
A720085,0,2016-02-15 00:00:00,5,13,1,1023,111,14.0,2016,2,15,0,0,True,124,0,True
A694554,0,2014-12-30 18:36:00,3,16,0,775,373,365.0,2014,12,30,18,36,True,80,0,True
A675184,0,2014-04-02 17:57:00,5,13,0,775,43,7.0,2014,4,2,17,57,True,80,0,True
A711618,0,2015-09-10 09:00:00,5,15,0,775,125,1095.0,2015,9,10,9,0,True,80,0,True
A693896,0,2014-12-20 18:40:00,1,0,1,1023,43,60.0,2014,12,20,18,40,True,124,0,True
A665763,0,2013-10-26 18:32:00,1,0,1,450,327,120.0,2013,10,26,18,32,True,52,0,True
A669640,6660,2014-08-08 13:27:00,3,5,1,137,146,365.0,2014,8,8,13,27,True,16,0,False
A672989,0,2014-02-18 19:14:00,5,13,0,775,125,21.0,2014,2,18,19,14,True,80,0,True
A712211,7743,2015-10-09 16:15:00,1,0,0,1515,241,730.0,2015,10,9,16,15,True,184,0,False
A681179,7544,2015-11-08 13:19:00,5,13,1,497,204,365.0,2015,11,8,13,19,True,57,0,False
A675238,5847,2014-04-05 12:48:00,1,0,1,587,180,730.0,2014,4,5,12,48,False,61,103,False
A669082,2979,2014-01-15 15:39:00,1,0,1,377,128,1460.0,2014,1,15,15,39,False,42,0,False
A688830,0,2014-09-25 09:00:00,5,15,0,775,6,365.0,2014,9,25,9,0,True,80,0,True
A684182,0,2014-08-23 17:06:00,1,0,0,775,43,60.0,2014,8,23,17,6,True,80,0,True
A710570,0,2015-08-24 18:55:00,5,13,0,775,373,21.0,2015,8,24,18,55,True,80,0,True
A694470,5853,2015-03-16 13:12:00,5,13,0,775,117,60.0,2015,3,16,13,12,True,80,0,False
A705989,1439,2015-06-29 16:02:00,4,0,1,686,257,1460.0,2015,6,29,16,2,True,70,0,False
A688793,0,2014-09-24 12:46:00,5,13,0,772,6,3.0,2014,9,24,12,46,True,79,0,True
A714618,0,2015-10-26 16:44:00,3,16,1,604,99,2920.0,2015,10,26,16,44,True,63,0,True
A680972,6449,2014-08-04 17:49:00,1,0,0,775,246,60.0,2014,8,4,17,49,True,80,0,False
A707619,4422,2015-07-16 11:18:00,4,0,1,1165,359,3650.0,2015,7,16,11,18,True,136,0,False
A702317,0,2015-05-12 11:45:00,3,16,0,1515,241,30.0,2015,5,12,11,45,True,184,0,True
A705002,3254,2015-06-25 13:09:00,3,16,0,775,117,2920.0,2015,6,25,13,9,True,80,0,False
A713651,0,2015-10-11 09:00:00,5,15,0,775,117,210.0,2015,10,11,9,0,True,80,0,True
A700141,0,2015-04-20 14:09:00,5,13,0,775,335,28.0,2015,4,20,14,9,True,80,0,True
A680632,0,2014-06-10 13:22:00,1,0,0,772,185,60.0,2014,6,10,13,22,True,79,0,True
A666877,6175,2013-11-15 14:53:00,5,13,1,686,327,365.0,2013,11,15,14,53,True,70,0,False
A718464,126,2016-01-05 16:33:00,1,0,1,788,110,1460.0,2016,1,5,16,33,True,82,0,False
A675466,0,2014-03-29 15:33:00,5,13,0,775,359,1.0,2014,3,29,15,33,True,80,0,True
A687767,7941,2014-11-17 18:42:00,1,0,0,775,156,60.0,2014,11,17,18,42,True,80,0,False
A684221,1958,2014-08-30 12:08:00,1,7,1,841,40,240.0,2014,8,30,12,8,True,98,0,False
A694706,3542,2015-01-03 18:51:00,4,0,1,841,285,240.0,2015,1,3,18,51,True,98,0,False
A546081,873,2014-02-23 15:05:00,1,0,1,1164,359,1825.0,2014,2,23,15,5,False,136,0,False
A703476,0,2015-05-29 17:01:00,1,0,1,1292,43,180.0,2015,5,29,17,1,False,159,0,True
A702032,6895,2015-05-11 12:00:00,3,16,0,775,117,730.0,2015,5,11,12,0,True,80,0,False
A711588,0,2015-09-14 12:40:00,5,13,1,1661,6,730.0,2015,9,14,12,40,True,219,0,True
A674202,0,2014-03-13 17:03:00,1,0,1,553,153,1095.0,2014,3,13,17,3,True,61,0,True
A706379,4085,2015-07-05 18:12:00,1,0,1,91,53,365.0,2015,7,5,18,12,True,15,0,False
A711435,4746,2015-09-10 12:41:00,5,13,1,725,100,150.0,2015,9,10,12,41,False,70,80,False
A704083,0,2015-06-26 07:07:00,1,7,0,775,43,60.0,2015,6,26,7,7,True,80,0,True
A688134,283,2014-09-21 17:22:00,1,0,0,775,117,60.0,2014,9,21,17,22,True,80,0,False
A705901,0,2015-06-26 11:40:00,5,13,1,1265,283,1095.0,2015,6,26,11,40,False,154,39,True
A683724,0,2014-07-18 16:31:00,5,13,0,775,246,14.0,2014,7,18,16,31,True,80,0,True
A704041,5426,2015-07-13 17:44:00,1,0,0,1545,298,60.0,2015,7,13,17,44,True,189,0,False
A714205,3483,2015-10-29 17:12:00,1,0,1,553,144,1460.0,2015,10,29,17,12,True,61,0,False
A683076,6662,2014-07-11 15:35:00,5,13,0,775,359,365.0,2014,7,11,15,35,True,80,0,False
A710618,7353,2015-09-21 17:50:00,5,13,1,553,311,240.0,2015,9,21,17,50,True,61,0,False
A671684,5368,2015-08-22 18:10:00,4,0,1,840,29,1460.0,2015,8,22,18,10,False,98,0,False
A668600,1635,2013-12-09 18:58:00,4,0,1,155,64,2190.0,2013,12,9,18,58,True,17,0,False
A702103,5619,2015-06-15 13:12:00,1,7,1,1415,346,60.0,2015,6,15,13,12,True,170,0,False
A647491,4229,2014-09-23 14:55:00,5,13,1,1095,43,1825.0,2014,9,23,14,55,True,127,0,False
A702013,0,2015-05-07 18:46:00,5,13,1,1415,346,210.0,2015,5,7,18,46,True,170,0,True
A678947,1787,2014-06-14 13:09:00,1,0,1,553,6,150.0,2014,6,14,13,9,True,61,0,False
A674098,6031,2014-03-10 18:44:00,4,0,1,450,147,730.0,2014,3,10,18,44,True,52,0,False
A667082,0,2013-11-15 14:38:00,5,15,0,775,335,1095.0,2013,11,15,14,38,True,80,0,True
A686821,6945,2014-08-31 17:35:00,1,0,1,236,346,120.0,2014,8,31,17,35,False,22,106,False
A703873,0,2015-05-29 18:53:00,5,13,0,775,185,21.0,2015,5,29,18,53,True,80,0,True
A664834,0,2013-10-09 18:35:00,3,16,1,553,311,365.0,2013,10,9,18,35,True,61,0,True
A661819,6110,2013-10-20 12:23:00,5,13,0,775,43,60.0,2013,10,20,12,23,True,80,0,False
A694471,5574,2015-03-16 13:12:00,5,13,0,775,117,60.0,2015,3,16,13,12,True,80,0,False
A665657,0,2013-10-23 17:29:00,5,13,0,775,117,60.0,2013,10,23,17,29,True,80,0,True
A712275,6357,2015-09-22 18:16:00,4,0,0,775,117,1095.0,2015,9,22,18,16,True,80,0,False
A694551,4833,2015-01-17 18:46:00,1,0,1,1323,182,730.0,2015,1,17,18,46,False,159,80,False
A692754,1951,2015-01-02 18:39:00,1,0,0,772,251,60.0,2015,1,2,18,39,True,79,0,False
A690885,6064,2014-11-03 18:32:00,1,0,1,1451,29,1095.0,2014,11,3,18,32,True,173,0,False
A695147,1109,2015-04-11 14:52:00,5,13,1,1293,182,730.0,2015,4,11,14,52,True,159,0,False
A684088,5551,2015-09-28 13:32:00,1,7,1,569,257,2920.0,2015,9,28,13,32,False,61,48,False
A686270,0,2014-08-22 14:00:00,4,0,0,772,388,60.0,2014,8,22,14,0,True,79,0,True
A678195,0,2014-05-11 17:30:00,1,12,1,1217,322,1095.0,2014,5,11,17,30,True,141,0,True
A682167,7941,2014-06-29 19:05:00,1,0,1,307,43,150.0,2014,6,29,19,5,True,39,0,False
A691681,4354,2014-11-21 15:51:00,1,0,1,788,110,1095.0,2014,11,21,15,51,True,82,0,False
A702237,4044,2015-05-18 17:29:00,1,0,1,1165,359,730.0,2015,5,18,17,29,True,136,0,False
A655035,3254,2015-10-21 18:04:00,4,0,1,155,31,2190.0,2015,10,21,18,4,True,17,0,False
A699734,4165,2015-04-08 13:13:00,4,0,0,775,365,365.0,2015,4,8,13,13,True,80,0,False
A682909,2198,2014-07-13 11:35:00,1,0,1,307,43,365.0,2014,7,13,11,35,True,39,0,False
A707834,7358,2015-09-13 00:00:00,1,0,1,1600,359,1825.0,2015,9,13,0,0,False,205,0,False
A712414,5138,2015-11-10 10:22:00,5,13,1,1023,327,730.0,2015,11,10,10,22,True,124,0,False
A682123,0,2014-06-24 19:14:00,5,13,0,775,156,7.0,2014,6,24,19,14,True,80,0,True
A502862,1330,2015-12-11 11:46:00,4,0,1,1061,99,2555.0,2015,12,11,11,46,False,124,69,False
A707666,6679,2015-11-21 11:52:00,1,0,0,775,76,120.0,2015,11,21,11,52,True,80,0,False
A688507,6946,2014-09-24 13:08:00,1,0,1,1023,401,730.0,2014,9,24,13,8,True,124,0,False
A684981,6303,2014-08-05 17:33:00,1,0,1,378,110,240.0,2014,8,5,17,33,True,42,0,False
A699017,1517,2015-03-22 13:02:00,5,13,1,553,311,365.0,2015,3,22,13,2,True,61,0,False
A686196,0,2014-08-18 14:25:00,5,13,0,775,117,14.0,2014,8,18,14,25,True,80,0,True
A719611,6659,2016-01-30 13:55:00,5,13,1,553,202,1460.0,2016,1,30,13,55,True,61,0,False
A669003,0,2013-12-13 11:54:00,5,13,1,1499,43,730.0,2013,12,13,11,54,False,183,0,True
A719439,4739,2016-01-31 15:36:00,4,0,1,1008,370,730.0,2016,1,31,15,36,False,117,134,False
A713128,7148,2015-10-07 13:23:00,4,0,1,1293,43,730.0,2015,10,7,13,23,True,159,0,False
A692164,636,2014-11-19 17:05:00,1,0,0,1110,117,60.0,2014,11,19,17,5,True,129,0,False
A697847,5973,2015-03-15 13:57:00,1,0,0,775,6,365.0,2015,3,15,13,57,True,80,0,False
A608160,4084,2015-09-09 17:34:00,4,0,1,1293,327,1460.0,2015,9,9,17,34,True,159,0,False
A678236,5563,2014-05-06 17:10:00,2,0,1,553,128,1825.0,2014,5,6,17,10,True,61,0,False
A669702,24,2013-12-30 17:40:00,1,0,1,1165,361,365.0,2013,12,30,17,40,True,136,0,False
A694705,6736,2015-01-06 12:16:00,5,13,1,1499,146,2920.0,2015,1,6,12,16,False,183,0,False
A687236,0,2014-09-02 18:27:00,5,13,0,775,361,14.0,2014,9,2,18,27,True,80,0,True
A677688,1331,2014-05-04 16:29:00,4,0,0,767,246,1460.0,2014,5,4,16,29,True,78,0,False
A670523,1553,2014-01-13 17:03:00,4,0,1,910,99,1095.0,2014,1,13,17,3,True,103,0,False
A715273,6835,2015-11-09 17:44:00,1,0,1,840,128,1460.0,2015,11,9,17,44,False,98,0,False
A712924,489,2015-11-10 13:49:00,1,7,0,775,125,60.0,2015,11,10,13,49,True,80,0,False
A705034,4722,2015-06-18 18:40:00,1,0,1,569,346,730.0,2015,6,18,18,40,False,61,48,False
A714585,0,2015-10-31 13:28:00,1,0,0,775,97,60.0,2015,10,31,13,28,True,80,0,True
A712579,1257,2015-10-03 17:28:00,1,0,1,1293,311,730.0,2015,10,3,17,28,True,159,0,False
A715813,4452,2015-12-24 13:57:00,1,0,1,279,40,365.0,2015,12,24,13,57,False,32,130,False
A684653,2755,2014-08-21 14:23:00,5,13,0,775,251,60.0,2014,8,21,14,23,True,80,0,False
A693154,3295,2015-05-05 09:21:00,1,7,1,1293,204,365.0,2015,5,5,9,21,True,159,0,False
A681890,4464,2015-12-02 00:00:00,5,13,1,1635,359,2190.0,2015,12,2,0,0,False,215,0,False
A719441,0,2016-01-26 18:41:00,5,15,0,767,6,1095.0,2016,1,26,18,41,True,78,0,True
A680399,2925,2014-06-23 13:38:00,5,13,0,775,97,30.0,2014,6,23,13,38,True,80,0,False
A720977,235,2016-02-20 21:17:00,1,0,1,1293,370,60.0,2016,2,20,21,17,True,159,0,False
A715446,5739,2015-11-17 00:00:00,5,13,0,775,125,330.0,2015,11,17,0,0,True,80,0,False
A679161,0,2014-07-17 14:27:00,1,7,1,1059,147,60.0,2014,7,17,14,27,False,124,67,True
A710345,0,2015-08-22 11:39:00,5,13,0,775,6,14.0,2015,8,22,11,39,True,80,0,True
A693111,5108,2014-12-06 18:17:00,1,0,1,1293,97,365.0,2014,12,6,18,17,True,159,0,False
A641887,2538,2014-05-19 08:24:00,3,16,1,1023,6,3285.0,2014,5,19,8,24,True,124,0,False
A695019,0,2015-01-11 17:06:00,1,0,1,1049,29,730.0,2015,1,11,17,6,False,124,44,True
A712626,1074,2015-10-06 12:36:00,1,0,0,775,156,90.0,2015,10,6,12,36,True,80,0,False
A571326,7630,2016-01-20 11:48:00,4,0,1,1568,146,2555.0,2016,1,20,11,48,True,196,0,False
A720003,3454,2016-02-02 13:54:00,4,0,1,1023,147,1460.0,2016,2,2,13,54,True,124,0,False
A700346,4132,2015-04-18 15:52:00,4,0,1,1414,97,1825.0,2015,4,18,15,52,False,170,0,False
A694330,0,2014-12-30 11:09:00,5,13,1,1100,359,1460.0,2014,12,30,11,9,False,127,74,True
A680795,3535,2014-06-08 12:18:00,4,0,1,1442,283,1825.0,2014,6,8,12,18,True,172,0,False
A679168,7747,2014-05-26 17:29:00,1,0,1,975,195,1460.0,2014,5,26,17,29,True,116,0,False
A719142,0,2016-01-19 12:45:00,5,13,0,767,118,1460.0,2016,1,19,12,45,True,78,0,True
A687313,7702,2014-09-07 18:30:00,1,0,1,553,327,60.0,2014,9,7,18,30,True,61,0,False
A709517,4027,2015-08-14 13:22:00,5,13,1,1023,401,730.0,2015,8,14,13,22,True,124,0,False
A714657,493,2015-11-30 18:23:00,1,7,1,980,346,30.0,2015,11,30,18,23,True,117,0,False
A696552,5310,2015-02-28 12:10:00,1,0,1,47,183,1095.0,2015,2,28,12,10,False,8,13,False
A654713,4502,2016-01-27 13:37:00,5,13,0,775,117,730.0,2016,1,27,13,37,True,80,0,False
A679535,0,2014-05-23 09:14:00,5,13,0,775,184,14.0,2014,5,23,9,14,True,80,0,True
A693765,7843,2014-12-16 14:41:00,4,0,1,1181,359,2920.0,2014,12,16,14,41,False,136,82,False
A700878,4561,2015-04-27 13:31:00,5,13,0,775,6,2920.0,2015,4,27,13,31,True,80,0,False
A678726,0,2014-05-12 16:31:00,5,13,0,775,46,21.0,2014,5,12,16,31,True,80,0,True
A664590,6499,2013-10-07 16:59:00,1,0,1,76,359,90.0,2013,10,7,16,59,True,13,0,False
A488203,5670,2015-03-02 17:28:00,4,0,1,208,128,2920.0,2015,3,2,17,28,True,22,0,False
A679290,4085,2014-05-27 17:24:00,1,0,1,686,43,365.0,2014,5,27,17,24,True,70,0,False
A700071,6014,2015-04-13 15:02:00,5,13,1,91,258,365.0,2015,4,13,15,2,True,15,0,False
A633441,5780,2016-01-28 14:03:00,1,0,1,1293,359,2190.0,2016,1,28,14,3,True,159,0,False
A673526,0,2014-02-25 16:39:00,3,16,0,775,156,2920.0,2014,2,25,16,39,True,80,0,True
A702080,7633,2015-05-19 15:17:00,5,13,0,775,117,365.0,2015,5,19,15,17,True,80,0,False
A700852,4278,2015-04-23 12:46:00,4,0,1,1520,283,300.0,2015,4,23,12,46,True,185,0,False
A714016,600,2015-12-18 15:18:00,1,0,0,775,6,60.0,2015,12,18,15,18,True,80,0,False
A692726,6348,2014-12-04 12:23:00,5,13,0,775,125,730.0,2014,12,4,12,23,True,80,0,False
A706552,0,2015-07-03 14:33:00,5,13,1,1293,371,365.0,2015,7,3,14,33,True,159,0,True
A703737,5728,2015-05-29 17:34:00,4,0,1,1022,147,1460.0,2015,5,29,17,34,False,124,0,False
A692982,5856,2014-12-08 14:48:00,1,0,1,54,283,300.0,2014,12,8,14,48,True,10,0,False
A712988,541,2015-10-03 17:37:00,1,0,0,775,117,60.0,2015,10,3,17,37,True,80,0,False
A685618,0,2014-08-10 14:59:00,3,16,0,772,117,1825.0,2014,8,10,14,59,True,79,0,True
A692717,4340,2015-01-09 07:53:00,1,7,0,775,117,60.0,2015,1,9,7,53,True,80,0,False
A661696,0,2013-10-20 12:26:00,5,13,0,775,117,90.0,2013,10,20,12,26,True,80,0,True
A643331,6991,2014-02-19 10:53:00,1,0,1,1442,272,730.0,2014,2,19,10,53,True,172,0,False
A621306,2011,2015-06-15 13:45:00,1,0,1,840,285,2190.0,2015,6,15,13,45,False,98,0,False
A714658,0,2015-11-30 18:35:00,1,0,1,980,346,30.0,2015,11,30,18,35,True,117,0,True
A679298,1876,2014-06-03 18:54:00,3,1,1,1073,11,2190.0,2014,6,3,18,54,False,124,99,False
A709963,6232,2015-08-26 17:17:00,1,0,1,749,40,730.0,2015,8,26,17,17,False,75,0,False
A704328,5212,2015-06-23 15:09:00,1,0,0,1515,241,30.0,2015,6,23,15,9,True,184,0,False
A686784,278,2014-09-04 07:21:00,5,13,1,553,359,4015.0,2014,9,4,7,21,True,61,0,False
A674691,2525,2014-03-22 16:05:00,5,13,0,772,6,120.0,2014,3,22,16,5,True,79,0,False
A713928,4082,2015-10-21 12:55:00,5,13,0,775,70,300.0,2015,10,21,12,55,True,80,0,False
A717278,2576,2015-12-12 12:50:00,1,0,1,1112,359,3285.0,2015,12,12,12,50,True,130,0,False
A718098,0,2015-12-21 19:43:00,5,13,0,775,246,28.0,2015,12,21,19,43,True,80,0,True
A691819,0,2014-11-15 14:31:00,5,13,1,106,361,150.0,2014,11,15,14,31,False,15,28,True
A670848,6377,2014-01-15 17:59:00,4,0,1,213,327,3650.0,2014,1,15,17,59,False,22,15,False
A706527,0,2015-06-30 12:23:00,5,13,0,775,335,7.0,2015,6,30,12,23,True,80,0,True
